FatalityId,Crash ID,State,Month,Year,Dayweek,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Speed Limit,Road User,Gender,Age,National Remoteness Areas,SA4 Name 2021,National LGA Name 2021,National Road Type,Christmas Period,Easter Period,Age Group,Day of week,Time of day,Number Fatalities
Fatality9598,20215098,WA,5,1990,Wednesday,00:40:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,45,Major Cities of Australia,Perth - Inner,Vincent,Arterial Road,No,No,40_to_64,Weekday,Night,1
Fatality9599,20214085,SA,3,1990,Sunday,17:42:00.000000000,Multiple,No,No,No,60,Passenger,Female,60,Major Cities of Australia,Adelaide - South,Onkaparinga,Collector Road,No,No,40_to_64,Weekend,Day,1
Fatality9600,20152110,Vic,10,1994,Saturday,00:05:00.000000000,Multiple,No,No,No,80,Driver,Male,19,Major Cities of Australia,Melbourne - West,Maribyrnong,National or State Highway,No,No,17_to_25,Weekend,Night,2
Fatality9601,20191119,NSW,8,1991,Friday,01:20:00.000000000,Single,No,No,No,40,Motorcycle rider,Male,31,Major Cities of Australia,Sydney - Eastern Suburbs,Waverley,Collector Road,Yes,No,26_to_39,Weekday,Night,1
Fatality9602,20163126,Qld,8,1993,Sunday,15:00:00.000000000,Single,No,No,No,100,Motorcycle rider,Male,31,Unknown,Unknown,Unknown,Undetermined,No,No,26_to_39,Weekend,Day,1
Fatality9603,20144043,SA,7,1994,Sunday,14:50:00.000000000,Multiple,No,No,No,100,Driver,Female,65,Inner Regional Australia,South Australia - South East,Victor Harbor,National or State Highway,No,No,65_to_74,Weekend,Day,1
Fatality9604,20205028,WA,12,1991,Tuesday,23:16:00.000000000,Multiple,No,No,No,50,Pedestrian,Female,37,Remote Australia,Western Australia - Outback (North),Broome,Local Road,No,No,26_to_39,Weekday,Night,1
Fatality9605,20195065,WA,2,1991,Saturday,15:15:00.000000000,Single,No,No,No,90,Motorcycle rider,Male,41,Inner Regional Australia,Mandurah,Murray,Local Road,No,No,40_to_64,Weekend,Day,1
Fatality9606,20211229,NSW,7,1990,Sunday,19:40:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,40,Major Cities of Australia,Sydney - Outer South West,Campbelltown,Local Road,No,No,40_to_64,Weekend,Night,1
Fatality9607,20154040,SA,2,1993,Monday,15:50:00.000000000,Single,No,No,No,60,Pedestrian,Female,83,Major Cities of Australia,Adelaide - West,Charles Sturt,Sub-arterial Road,No,No,75_or_older,Weekday,Day,1
Fatality9608,20232193,Vic,2,1989,Tuesday,12:55:00.000000000,Multiple,No,No,No,70,Passenger,Male,93,Unknown,Unknown,Unknown,Collector Road,No,No,75_or_older,Weekday,Day,1
Fatality9609,20184064,SA,7,1992,Saturday,06:40:00.000000000,Single,No,No,No,50,Pedestrian,Female,81,Outer Regional Australia,South Australia - Outback,Whyalla,Local Road,No,No,75_or_older,Weekend,Day,1
Fatality9610,20223100,Qld,12,1990,Sunday,13:00:00.000000000,Multiple,No,No,No,100,Motorcycle rider,Male,72,Inner Regional Australia,Wide Bay,Gympie,National or State Highway,No,No,65_to_74,Weekend,Day,1
Fatality9611,20171226,NSW,2,1992,Sunday,02:00:00.000000000,Multiple,No,No,No,50,Driver,Male,25,Major Cities of Australia,Illawarra,Wollongong,Collector Road,No,No,17_to_25,Weekend,Night,2
Fatality9612,20237013,NT,7,1989,Friday,23:20:00.000000000,Multiple,No,No,No,100,Pedestrian,Male,66,Outer Regional Australia,Darwin,Palmerston,National or State Highway,No,No,65_to_74,Weekend,Night,1
Fatality9613,20143158,Qld,3,1994,Tuesday,05:00:00.000000000,Single,No,No,No,60,Pedal cyclist,Male,61,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekday,Night,1
Fatality9614,20185029,WA,12,1992,Wednesday,11:40:00.000000000,Single,No,No,No,110,Driver,Female,27,Inner Regional Australia,Bunbury,Harvey,Local Road,No,No,26_to_39,Weekday,Day,1
Fatality9615,20193105,Qld,6,1991,Tuesday,16:00:00.000000000,Multiple,No,No,No,100,Passenger,Female,74,Outer Regional Australia,Townsville,Hinchinbrook,National or State Highway,No,No,65_to_74,Weekday,Day,2
Fatality9616,20191090,NSW,5,1991,Thursday,01:35:00.000000000,Single,No,No,No,50,Motorcycle rider,Male,23,Inner Regional Australia,Coffs Harbour - Grafton,Coffs Harbour,Local Road,No,No,17_to_25,Weekday,Night,1
Fatality9617,20141081,NSW,1,1994,Tuesday,08:45:00.000000000,Multiple,No,No,No,100,Driver,Male,90,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Day,1
Fatality9618,20143080,Qld,3,1994,Friday,20:00:00.000000000,Multiple,No,No,Yes,80,Driver,Male,49,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekend,Night,2
Fatality9619,20172054,Vic,5,1992,Monday,13:15:00.000000000,Single,No,No,No,100,Passenger,Female,64,Inner Regional Australia,Hume,Mitchell,Arterial Road,No,No,40_to_64,Weekday,Day,1
Fatality9620,20234025,SA,6,1989,Saturday,09:40:00.000000000,Multiple,No,No,No,110,Passenger,Female,65,Outer Regional Australia,South Australia - South East,Tatiara,Local Road,No,No,65_to_74,Weekend,Day,2
Fatality9621,20203109,Qld,11,1991,Saturday,15:00:00.000000000,Single,No,No,No,80,Motorcycle pillion passenger,Male,21,Outer Regional Australia,Queensland - Outback,Mareeba,Local Road,No,No,17_to_25,Weekend,Day,1
Fatality9622,20182090,Vic,12,1992,Sunday,02:08:00.000000000,Multiple,No,No,No,60,Passenger,Male,20,Major Cities of Australia,Melbourne - North West,Hume,Local Road,No,No,17_to_25,Weekend,Night,1
Fatality9623,20204037,SA,11,1991,Tuesday,19:23:00.000000000,Single,No,No,No,60,Pedestrian,Female,27,Major Cities of Australia,Adelaide - South,Marion,Sub-arterial Road,No,No,26_to_39,Weekday,Night,1
Fatality9624,20173146,Qld,3,1992,Monday,13:00:00.000000000,Single,No,No,No,60,Driver,Female,36,Major Cities of Australia,Moreton Bay - South,Moreton Bay,Local Road,No,No,26_to_39,Weekday,Day,1
Fatality9625,20154002,SA,10,1994,Tuesday,16:00:00.000000000,Single,No,No,No,50,Pedestrian,Female,84,Major Cities of Australia,Adelaide - South,Holdfast Bay,Local Road,No,No,75_or_older,Weekday,Day,1
Fatality9626,20183111,Qld,9,1992,Tuesday,07:00:00.000000000,Single,No,No,No,60,Pedestrian,Female,33,Major Cities of Australia,Brisbane - West,Brisbane,Sub-arterial Road,No,No,26_to_39,Weekday,Day,1
Fatality9627,20161291,NSW,9,1993,Friday,03:20:00.000000000,Multiple,No,Yes,No,70,Driver,Male,65,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Arterial Road,No,No,65_to_74,Weekday,Night,1
Fatality9628,20191045,NSW,1,1991,Tuesday,20:05:00.000000000,Single,No,No,No,100,Passenger,Male,11,Outer Regional Australia,Far West and Orana,Warrumbungle,Local Road,No,No,0_to_16,Weekday,Night,1
Fatality9629,20201164,NSW,12,1991,Monday,18:35:00.000000000,Single,No,No,No,50,Driver,Male,32,Very Remote Australia,Far West and Orana,Walgett,Access road,No,No,26_to_39,Weekday,Night,1
Fatality9630,20205035,WA,1,1990,Tuesday,14:40:00.000000000,Single,No,No,No,50,Passenger,Male,52,Major Cities of Australia,Perth - South West,Kwinana,Local Road,No,No,40_to_64,Weekday,Day,1
Fatality9631,20153045,Qld,2,1993,Friday,13:00:00.000000000,Single,No,No,No,100,Driver,Male,86,Unknown,Unknown,Unknown,Undetermined,No,No,75_or_older,Weekday,Day,1
Fatality9632,20205031,WA,11,1991,Monday,20:09:00.000000000,Single,No,No,No,100,Passenger,Male,63,Very Remote Australia,Western Australia - Outback (North),Derby-West Kimberley,Local Road,No,No,40_to_64,Weekday,Night,1
Fatality9633,20223062,Qld,1,1989,Friday,19:00:00.000000000,Single,No,No,No,100,Driver,Female,22,Inner Regional Australia,Darling Downs - Maranoa,Southern Downs,Sub-arterial Road,No,No,17_to_25,Weekend,Night,1
Fatality9634,20142195,Vic,5,1994,Thursday,22:25:00.000000000,Single,No,No,No,50,Pedestrian,Male,36,Unknown,Unknown,Unknown,Undetermined,No,No,26_to_39,Weekday,Night,1
Fatality9635,20212073,Vic,4,1990,Thursday,18:58:00.000000000,Multiple,No,No,No,40,Pedal cyclist,Male,25,Major Cities of Australia,Melbourne - South East,Monash,Local Road,No,No,17_to_25,Weekday,Night,1
Fatality9636,20215079,WA,2,1990,Thursday,09:58:00.000000000,Multiple,No,No,No,90,Driver,Male,82,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale,Local Road,No,No,75_or_older,Weekday,Day,2
Fatality9637,20194040,SA,3,1991,Saturday,20:15:00.000000000,Multiple,No,No,No,100,Motorcycle rider,Male,30,Major Cities of Australia,Adelaide - South,Marion,National or State Highway,No,No,26_to_39,Weekend,Night,1
Fatality9638,20171096,NSW,6,1992,Saturday,11:30:00.000000000,Single,No,No,No,100,Driver,Male,78,Outer Regional Australia,Far West and Orana,Narromine,Local Road,Yes,No,75_or_older,Weekend,Day,1
Fatality9639,20241098,NSW,12,1989,Sunday,12:50:00.000000000,Single,No,No,No,90,Motorcycle rider,Male,26,Inner Regional Australia,Mid North Coast,Nambucca Valley,Sub-arterial Road,No,No,26_to_39,Weekend,Day,1
Fatality9640,20165082,WA,4,1993,Monday,17:29:00.000000000,Multiple,No,No,No,110,Passenger,Female,74,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet,National or State Highway,No,No,65_to_74,Weekday,Day,2
Fatality9641,20194010,SA,3,1991,Saturday,07:15:00.000000000,Single,No,No,No,100,Driver,Female,47,Outer Regional Australia,Barossa - Yorke - Mid North,Copper Coast,Arterial Road,No,Yes,40_to_64,Weekend,Day,1
Fatality9642,20215070,WA,5,1990,Wednesday,11:01:00.000000000,Multiple,No,No,No,110,Driver,Male,54,Remote Australia,Western Australia - Wheat Belt,Nungarin,Local Road,No,No,40_to_64,Weekday,Day,2
Fatality9643,20212086,Vic,4,1990,Thursday,11:50:00.000000000,Multiple,No,No,No,60,Driver,Female,71,Inner Regional Australia,Ballarat,Ballarat,Sub-arterial Road,No,No,65_to_74,Weekday,Day,1
Fatality9644,20153072,Qld,12,1994,Saturday,09:00:00.000000000,Multiple,No,No,No,100,Motorcycle rider,Male,40,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekend,Day,1
Fatality9645,20185084,WA,7,1992,Tuesday,06:46:00.000000000,Single,No,No,No,70,Driver,Male,22,Major Cities of Australia,Perth - North West,Wanneroo,Arterial Road,No,No,17_to_25,Weekday,Day,1
Fatality9646,20214005,SA,4,1990,Monday,09:12:00.000000000,Single,No,No,No,110,Driver,Male,52,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality9647,20185134,WA,1,1991,Saturday,20:01:00.000000000,Single,No,No,No,50,Pedestrian,Male,29,Major Cities of Australia,Perth - North West,Stirling,Local Road,No,No,26_to_39,Weekend,Night,1
Fatality9648,20173138,Qld,2,1992,Thursday,17:00:00.000000000,Multiple,No,No,No,5,Driver,Male,26,Outer Regional Australia,Central Queensland,Livingstone,Local Road,No,No,26_to_39,Weekday,Day,1
Fatality9649,20191155,NSW,2,1991,Monday,17:50:00.000000000,Multiple,No,No,No,50,Passenger,Male,0,Major Cities of Australia,Sydney - South West,Liverpool,Local Road,No,No,0_to_16,Weekday,Day,1
Fatality9650,20202003,Vic,8,1991,Tuesday,00:01:00.000000000,Single,No,No,No,80,Driver,Male,30,Major Cities of Australia,Melbourne - South East,Monash,National or State Highway,No,No,26_to_39,Weekday,Night,1
Fatality9651,20164059,SA,10,1993,Monday,23:50:00.000000000,Multiple,Yes,No,No,60,Driver,Female,52,Major Cities of Australia,Adelaide - South,Onkaparinga,National or State Highway,No,No,40_to_64,Weekday,Night,1
Fatality9652,201550099,WA,11,1994,Saturday,15:40:00.000000000,Single,No,No,No,110,Passenger,Male,24,Unknown,Unknown,Unknown,Undetermined,No,No,17_to_25,Weekend,Day,1
Fatality9653,20222103,Vic,12,1990,Thursday,17:11:00.000000000,Single,No,No,No,50,Pedal cyclist,Male,76,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula,Local Road,No,No,75_or_older,Weekday,Day,1
Fatality9654,20142115,Vic,6,1994,Thursday,08:48:00.000000000,Single,No,No,No,60,Pedestrian,Female,60,Unknown,Unknown,Unknown,Undetermined,No,No,40_to_64,Weekday,Day,1
Fatality9655,20144017,SA,6,1994,Friday,06:45:00.000000000,Single,No,No,No,100,Driver,Female,19,Inner Regional Australia,Adelaide - North,Playford,Sub-arterial Road,No,No,17_to_25,Weekday,Day,1
Fatality9656,20234058,SA,3,1989,Thursday,17:35:00.000000000,Multiple,No,No,No,110,Driver,Male,43,Outer Regional Australia,South Australia - South East,Loxton Waikerie,National or State Highway,No,No,40_to_64,Weekday,Day,1
Fatality9657,20171292,NSW,4,1992,Saturday,01:28:00.000000000,Single,No,No,No,70,Driver,Male,19,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Weekend,Night,2
Fatality9658,20241202,NSW,10,1989,Monday,08:15:00.000000000,Single,No,No,No,50,Pedestrian,Female,96,Outer Regional Australia,New England and North West,Inverell,Arterial Road,No,No,75_or_older,Weekday,Day,1
Fatality9659,20175011,WA,2,1992,Friday,15:00:00.000000000,Multiple,No,No,Yes,40,Driver,Male,46,Very Remote Australia,Western Australia - Outback (North),Port Hedland,National or State Highway,No,No,40_to_64,Weekday,Day,2
Fatality9660,20202108,Vic,10,1991,Monday,06:40:00.000000000,Multiple,No,No,No,60,Motorcycle rider,Male,42,Major Cities of Australia,Melbourne - West,Maribyrnong,Local Road,No,No,40_to_64,Weekday,Day,1
